index,article_id,legal_subject,condition,effect,condition_norm,effect_norm,article_title,content
253,63,người bị kết án tù chung thân về tội tham ô tài sản hoặc nhận hối lộ,"đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và hợp tác tích cực với cơ quan chức năng hoặc lập công lớn",được xem xét giảm thời hạn chấp hành hình phạt,NOP_LAI_3_4_TAI_SAN_THAM_O_HOAC_HOI_LO_VA_HOP_TAC,DUOC_XET_GIAM_THOI_HAN_CHAP_HANH_HINH_PHAT,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
254,63,người bị kết án cải tạo không giam giữ,đã chấp hành được một phần ba thời hạn hình phạt,được xét giảm án lần đầu,DA_CHAP_HANH_1_3_THOI_HAN_HINH_PHAT,DUOC_XET_GIAM_AN_LAN_DAU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
255,63,người bị kết án tù có thời hạn,đã chấp hành được một phần ba thời hạn hình phạt,được xét giảm án lần đầu,DA_CHAP_HANH_1_3_THOI_HAN_HINH_PHAT,DUOC_XET_GIAM_AN_LAN_DAU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
256,63,người bị kết án tù chung thân,đã chấp hành được 12 năm tù,được xét giảm án lần đầu,DA_CHAP_HANH_12_NAM_TU,DUOC_XET_GIAM_AN_LAN_DAU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
257,63,người bị kết án,được giảm án nhiều lần,phải chấp hành ít nhất một phần hai mức hình phạt đã tuyên,DUOC_GIAM_AN_NHIEU_LAN,PHAI_CHAP_HANH_IT_NHAT_1_2_HINH_PHAT,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
258,63,người bị kết án tù chung thân,được xét giảm án lần đầu,được giảm xuống 30 năm tù,DUOC_XET_GIAM_AN_LAN_DAU,GIAM_XUONG_30_NAM_TU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
259,63,người bị kết án tù chung thân,được giảm án nhiều lần,phải chấp hành thực tế ít nhất 20 năm tù,DUOC_GIAM_AN_NHIEU_LAN,PHAI_CHAP_HANH_THUC_TE_20_NAM_TU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
260,63,người bị kết án nhiều tội có một tội bị phạt tù chung thân,đã chấp hành được 15 năm tù,được xét giảm án lần đầu xuống 30 năm tù,DA_CHAP_HANH_15_NAM_TU,DUOC_GIAM_XUONG_30_NAM_TU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
261,63,người bị kết án nhiều tội có một tội bị phạt tù chung thân,được giảm án nhiều lần,phải chấp hành thực tế ít nhất 25 năm tù,DUOC_GIAM_AN_NHIEU_LAN,PHAI_CHAP_HANH_THUC_TE_25_NAM_TU,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
262,63,người đã được giảm một phần hình phạt,thực hiện tội mới ít nghiêm trọng do cố ý,chỉ được xét giảm án lần đầu sau khi đã chấp hành một phần hai mức hình phạt chung,PHAM_TOI_MOI_IT_NGHIEM_TRONG_DO_CO_Y,XET_GIAM_AN_SAU_KHI_CHAP_HANH_1_2_HINH_PHAT_CHUNG,Giảm mức hình phạt đã tuyên,"Điều 63. Giảm mức hình phạt đã tuyên
1.[25] Người bị kết án cải tạo không giam giữ, phạt tù có thời hạn hoặc phạt tù chung thân, nếu đã chấp hành hình phạt được một thời gian nhất định, có nhiều tiến bộ và đã bồi thường được một phần nghĩa vụ dân sự, thì theo đề nghị của cơ quan thi hành án hình sự có thẩm quyền, Tòa án có thể quyết định giảm thời hạn chấp hành hình phạt.
Người bị kết án tù chung thân về tội tham ô tài sản, tội nhận hối lộ chỉ có thể được xét giảm thời hạn chấp hành hình phạt khi đã chủ động nộp lại ít nhất ba phần tư tài sản tham ô, nhận hối lộ và đã hợp tác tích cực với cơ quan chức năng trong việc phát hiện, điều tra, xử lý tội phạm hoặc lập công lớn.
Thời gian đã chấp hành hình phạt để được xét giảm lần đầu là một phần ba thời hạn đối với hình phạt cải tạo không giam giữ, hình phạt tù có thời hạn, 12 năm đối với tù chung thân.
2. Một người có thể được giảm nhiều lần, nhưng phải bảo đảm chấp hành được một phần hai mức hình phạt đã tuyên.
Người bị kết án tù chung thân, lần đầu được giảm xuống 30 năm tù và dù được giảm nhiều lần cũng phải bảo đảm thời hạn thực tế chấp hành hình phạt là 20 năm.
3. Trường hợp người bị kết án về nhiều tội trong đó có tội bị kết án phạt tù chung thân thì Tòa án chỉ xét giảm lần đầu xuống 30 năm tù sau khi đã chấp hành được 15 năm tù và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời gian thực tế chấp hành là 25 năm.
4. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới ít nghiêm trọng do cố ý, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được một phần hai mức hình phạt chung.
5. Đối với người đã được giảm một phần hình phạt mà lại thực hiện hành vi phạm tội mới nghiêm trọng, rất nghiêm trọng hoặc đặc biệt nghiêm trọng, thì Tòa án chỉ xét giảm lần đầu sau khi người đó đã chấp hành được hai phần ba mức hình phạt chung hoặc trường hợp hình phạt chung là tù chung thân thì việc xét giảm án thực hiện theo quy định tại khoản 3 Điều này.
6.[26] Đối với người bị kết án tử hình được ân giảm hoặc người bị kết án tử hình thuộc trường hợp quy định tại khoản 3 Điều 40 của Bộ luật này thì thời gian đã chấp hành hình phạt để được xét giảm lần đầu là 25 năm và dù được giảm nhiều lần nhưng vẫn phải bảo đảm thời hạn thực tế chấp hành hình phạt là 30 năm."
