id,article_id,article_title,legal_subject,condition,effect,condition_norm,effect_norm,content,embedding_text
82,29,Căn cứ miễn trách nhiệm hình sự,người phạm tội,"trước khi hành vi phạm tội bị phát giác đã tự thú, khai rõ sự việc, góp phần có hiệu quả vào việc phát hiện và điều tra tội phạm, cố gắng hạn chế hậu quả của tội phạm và lập công lớn hoặc có cống hiến đặc biệt được Nhà nước và xã hội thừa nhận",có thể được miễn trách nhiệm hình sự,TU_THU_LAP_CONG_LON,CO_THE_MIEN_TNHS,"Điều 29. Căn cứ miễn trách nhiệm hình sự
1. Người phạm tội được miễn trách nhiệm hình sự khi có một trong những căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố hoặc xét xử, do có sự thay đổi chính sách, pháp luật làm cho hành vi phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi có quyết định đại xá.
2. Người phạm tội có thể được miễn trách nhiệm hình sự khi có một trong các căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố, xét xử do chuyển biến của tình hình mà người phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi tiến hành điều tra, truy tố, xét xử, người phạm tội mắc bệnh hiểm nghèo dẫn đến không còn khả năng gây nguy hiểm cho xã hội nữa;
c) Trước khi hành vi phạm tội bị phát giác,[9] người phạm tội tự thú, khai rõ sự việc, góp phần có hiệu quả vào việc phát hiện và điều tra tội phạm, cố gắng hạn chế đến mức thấp nhất hậu quả của tội phạm và lập công lớn hoặc có cống hiến đặc biệt, được Nhà nước và xã hội thừa nhận.
3. Người thực hiện tội phạm nghiêm trọng do vô ý hoặc tội phạm ít nghiêm trọng[10] gây thiệt hại về tính mạng, sức khỏe, danh dự, nhân phẩm hoặc tài sản của người khác, đã tự nguyện sửa chữa, bồi thường thiệt hại hoặc khắc phục hậu quả[11] và được người bị hại hoặc người đại diện hợp pháp[12] của người bị hại tự nguyện hòa giải và đề nghị miễn trách nhiệm hình sự, thì có thể được miễn trách nhiệm hình sự.
Chương VI 
HÌNH PHẠT","Legal Subject:
người phạm tội

Condition:
trước khi hành vi phạm tội bị phát giác đã tự thú, khai rõ sự việc, góp phần có hiệu quả vào việc phát hiện và điều tra tội phạm, cố gắng hạn chế hậu quả của tội phạm và lập công lớn hoặc có cống hiến đặc biệt được Nhà nước và xã hội thừa nhận

Effect:
có thể được miễn trách nhiệm hình sự

Article:
Căn cứ miễn trách nhiệm hình sự"
83,29,Căn cứ miễn trách nhiệm hình sự,người thực hiện tội phạm nghiêm trọng do vô ý hoặc tội phạm ít nghiêm trọng,"đã tự nguyện sửa chữa, bồi thường thiệt hại hoặc khắc phục hậu quả và được người bị hại hoặc người đại diện hợp pháp của người bị hại hòa giải, đề nghị miễn trách nhiệm hình sự",có thể được miễn trách nhiệm hình sự,HOA_GIAI_BOI_THUONG_KHAC_PHUC,CO_THE_MIEN_TNHS,"Điều 29. Căn cứ miễn trách nhiệm hình sự
1. Người phạm tội được miễn trách nhiệm hình sự khi có một trong những căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố hoặc xét xử, do có sự thay đổi chính sách, pháp luật làm cho hành vi phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi có quyết định đại xá.
2. Người phạm tội có thể được miễn trách nhiệm hình sự khi có một trong các căn cứ sau đây:
a) Khi tiến hành điều tra, truy tố, xét xử do chuyển biến của tình hình mà người phạm tội không còn nguy hiểm cho xã hội nữa;
b) Khi tiến hành điều tra, truy tố, xét xử, người phạm tội mắc bệnh hiểm nghèo dẫn đến không còn khả năng gây nguy hiểm cho xã hội nữa;
c) Trước khi hành vi phạm tội bị phát giác,[9] người phạm tội tự thú, khai rõ sự việc, góp phần có hiệu quả vào việc phát hiện và điều tra tội phạm, cố gắng hạn chế đến mức thấp nhất hậu quả của tội phạm và lập công lớn hoặc có cống hiến đặc biệt, được Nhà nước và xã hội thừa nhận.
3. Người thực hiện tội phạm nghiêm trọng do vô ý hoặc tội phạm ít nghiêm trọng[10] gây thiệt hại về tính mạng, sức khỏe, danh dự, nhân phẩm hoặc tài sản của người khác, đã tự nguyện sửa chữa, bồi thường thiệt hại hoặc khắc phục hậu quả[11] và được người bị hại hoặc người đại diện hợp pháp[12] của người bị hại tự nguyện hòa giải và đề nghị miễn trách nhiệm hình sự, thì có thể được miễn trách nhiệm hình sự.
Chương VI 
HÌNH PHẠT","Legal Subject:
người thực hiện tội phạm nghiêm trọng do vô ý hoặc tội phạm ít nghiêm trọng

Condition:
đã tự nguyện sửa chữa, bồi thường thiệt hại hoặc khắc phục hậu quả và được người bị hại hoặc người đại diện hợp pháp của người bị hại hòa giải, đề nghị miễn trách nhiệm hình sự

Effect:
có thể được miễn trách nhiệm hình sự

Article:
Căn cứ miễn trách nhiệm hình sự"
84,30,Khái niệm hình phạt,người phạm tội,bị Tòa án quyết định áp dụng hình phạt,"bị tước bỏ hoặc hạn chế quyền, lợi ích",BI_AP_DUNG_HINH_PHAT,TUOC_BO_HAN_CHE_QUYEN_LOI_ICH,"Điều 30. Khái niệm hình phạt
Hình phạt là biện pháp cưỡng chế nghiêm khắc nhất của Nhà nước được quy định trong Bộ luật này, do Tòa án quyết định áp dụng đối với người hoặc pháp nhân thương mại phạm tội nhằm tước bỏ hoặc hạn chế quyền, lợi ích của người, pháp nhân thương mại đó.","Legal Subject:
người phạm tội

Condition:
bị Tòa án quyết định áp dụng hình phạt

Effect:
bị tước bỏ hoặc hạn chế quyền, lợi ích

Article:
Khái niệm hình phạt"
85,30,Khái niệm hình phạt,pháp nhân thương mại phạm tội,bị Tòa án quyết định áp dụng hình phạt,"bị tước bỏ hoặc hạn chế quyền, lợi ích",BI_AP_DUNG_HINH_PHAT,TUOC_BO_HAN_CHE_QUYEN_LOI_ICH,"Điều 30. Khái niệm hình phạt
Hình phạt là biện pháp cưỡng chế nghiêm khắc nhất của Nhà nước được quy định trong Bộ luật này, do Tòa án quyết định áp dụng đối với người hoặc pháp nhân thương mại phạm tội nhằm tước bỏ hoặc hạn chế quyền, lợi ích của người, pháp nhân thương mại đó.","Legal Subject:
pháp nhân thương mại phạm tội

Condition:
bị Tòa án quyết định áp dụng hình phạt

Effect:
bị tước bỏ hoặc hạn chế quyền, lợi ích

Article:
Khái niệm hình phạt"
86,31,Mục đích của hình phạt,người phạm tội,bị áp dụng hình phạt,bị trừng trị,BI_AP_DUNG_HINH_PHAT,TRUNG_TRI,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
người phạm tội

Condition:
bị áp dụng hình phạt

Effect:
bị trừng trị

Article:
Mục đích của hình phạt"
87,31,Mục đích của hình phạt,người phạm tội,bị áp dụng hình phạt,được giáo dục ý thức tuân theo pháp luật và các quy tắc của cuộc sống,BI_AP_DUNG_HINH_PHAT,GIAO_DUC_Y_THUC_PHAP_LUAT,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
người phạm tội

Condition:
bị áp dụng hình phạt

Effect:
được giáo dục ý thức tuân theo pháp luật và các quy tắc của cuộc sống

Article:
Mục đích của hình phạt"
88,31,Mục đích của hình phạt,người phạm tội,bị áp dụng hình phạt,được ngăn ngừa phạm tội mới,BI_AP_DUNG_HINH_PHAT,NGAN_NGUA_TAI_PHAM,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
người phạm tội

Condition:
bị áp dụng hình phạt

Effect:
được ngăn ngừa phạm tội mới

Article:
Mục đích của hình phạt"
89,31,Mục đích của hình phạt,pháp nhân thương mại phạm tội,bị áp dụng hình phạt,bị trừng trị,BI_AP_DUNG_HINH_PHAT,TRUNG_TRI,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
pháp nhân thương mại phạm tội

Condition:
bị áp dụng hình phạt

Effect:
bị trừng trị

Article:
Mục đích của hình phạt"
90,31,Mục đích của hình phạt,pháp nhân thương mại phạm tội,bị áp dụng hình phạt,được giáo dục ý thức tuân theo pháp luật,BI_AP_DUNG_HINH_PHAT,GIAO_DUC_Y_THUC_PHAP_LUAT,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
pháp nhân thương mại phạm tội

Condition:
bị áp dụng hình phạt

Effect:
được giáo dục ý thức tuân theo pháp luật

Article:
Mục đích của hình phạt"
91,31,Mục đích của hình phạt,pháp nhân thương mại phạm tội,bị áp dụng hình phạt,được ngăn ngừa phạm tội mới,BI_AP_DUNG_HINH_PHAT,NGAN_NGUA_TAI_PHAM,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
pháp nhân thương mại phạm tội

Condition:
bị áp dụng hình phạt

Effect:
được ngăn ngừa phạm tội mới

Article:
Mục đích của hình phạt"
92,31,Mục đích của hình phạt,người và pháp nhân thương mại khác,hình phạt được áp dụng đối với người hoặc pháp nhân thương mại phạm tội,"được giáo dục tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm",AP_DUNG_HINH_PHAT,GIAO_DUC_VA_PHONG_NGUA_TOI_PHAM,"Điều 31. Mục đích của hình phạt
Hình phạt không chỉ nhằm trừng trị người, pháp nhân thương mại phạm tội mà còn giáo dục họ ý thức tuân theo pháp luật và các quy tắc của cuộc sống, ngăn ngừa họ phạm tội mới; giáo dục người, pháp nhân thương mại khác tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm.","Legal Subject:
người và pháp nhân thương mại khác

Condition:
hình phạt được áp dụng đối với người hoặc pháp nhân thương mại phạm tội

Effect:
được giáo dục tôn trọng pháp luật, phòng ngừa và đấu tranh chống tội phạm

Article:
Mục đích của hình phạt"
